frame 300
p 1
0.931193117 -0.605790237 -0.016794028
1.254433020 -0.475890183 0.957792226
1.422117954 -0.483470568 1.178780970
1.182466541 -0.463380045 1.382929070
0.874124792 -0.618403545 1.365839125
0.761274680 -0.740375228 1.168144376
0.860971736 -0.549493119 0.975368694
1.022885839 -0.478636350 1.477001815
0.982584885 -0.397001127 1.644615260
frame 369
p 1
-0.045579249 -0.235924994 -0.026323784
0.087636574 -0.171397587 0.341352037
0.021453548 -0.108834876 0.712079418
0.037574335 0.112852962 0.724762855
0.040147225 0.118367846 0.317411175
-0.014299417 0.129132988 -0.064870822
0.065869172 -0.194353205 0.894297836
-0.021952605 -0.284829204 1.055869854
0.030207475 -0.191818262 1.288915785
-0.029282925 0.144682958 1.285224438
-0.067821303 0.205896652 1.002886154
0.102919226 0.164477531 0.811508149
0.047696315 0.007142872 1.417726444
0.117699746 0.044281588 1.650509924
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.112114370 -0.458720200 0.769353118
0.923246636 -0.561879932 0.783001670
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.251433850 -0.471716989 0.958780666
1.418756088 -0.479088060 1.179625040
1.179534762 -0.459213475 1.383574005
0.871774156 -0.614423433 1.366454154
0.759213424 -0.736505826 1.168865660
0.833166963 -0.536648018 0.970128190
1.020225973 -0.474589520 1.477557374
0.979940267 -0.393018241 1.645042438
frame 370
p 1
-0.034759957 -0.260144963 -0.042986868
0.040274837 -0.170657208 0.356152596
0.034905269 -0.144793886 0.718691511
0.043620304 0.096216480 0.723704548
0.046838842 0.101915348 0.315336018
-0.012345166 0.125778042 -0.068705921
0.093189704 -0.236759215 0.888725662
-0.012574961 -0.316385845 1.038352323
0.022363586 -0.226594215 1.279271766
-0.038387192 0.109693008 1.285675686
-0.074415310 0.167148613 0.996468359
0.096098580 0.132723003 0.794822093
0.032992759 -0.014536572 1.418538134
0.104879581 0.018017573 1.653460290
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.112114370 -0.458720200 0.769353118
0.923246636 -0.561879932 0.783001670
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.251433850 -0.471716989 0.958780666
1.418756088 -0.479088060 1.179625040
1.179534762 -0.459213475 1.383574005
0.871774156 -0.614423433 1.366454154
0.765433873 -0.742872314 1.176681374
0.833166963 -0.536648018 0.970128190
1.020225973 -0.474589520 1.477557374
0.979940267 -0.393018241 1.645042438
frame 371
p 1
-0.035466262 -0.254037162 -0.051251539
0.044478171 -0.208817001 0.358068106
0.048165335 -0.177998169 0.708846971
0.030849345 0.075009962 0.705167854
0.042631544 0.084700820 0.332300264
0.003465304 0.116612343 -0.064088476
0.101602609 -0.253551126 0.880330757
0.021543427 -0.347134025 1.035600240
0.066338729 -0.263101125 1.282734224
-0.042389583 0.079453265 1.290305458
-0.075807955 0.134223644 0.992533678
0.087490447 0.112872513 0.796900567
0.034842207 -0.049823210 1.413847239
0.105474610 -0.010107522 1.650525568
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.112114370 -0.458720200 0.769353118
0.923246636 -0.561879932 0.783001670
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.251433850 -0.471716989 0.958780666
1.418756088 -0.479088060 1.179625040
1.179534762 -0.459213475 1.383574005
0.871774156 -0.614423433 1.366454154
0.765433873 -0.742872314 1.176681374
0.833166963 -0.536648018 0.970128190
1.020225973 -0.474589520 1.477557374
0.979940267 -0.393018241 1.645042438
frame 372
p 1
-0.035812688 -0.254878109 -0.047280013
0.046005034 -0.221386074 0.368612069
0.048165335 -0.177998169 0.708846971
0.028177930 0.027326974 0.701628234
0.044557377 0.078568270 0.334273159
0.004447727 0.113214050 -0.061219741
0.078978270 -0.255572223 0.889324397
0.029856739 -0.366008134 1.034250541
0.084524770 -0.290984584 1.277725473
-0.048060066 0.051297921 1.285498352
-0.087393691 0.108708386 0.999451586
0.090200150 0.063644225 0.783269547
0.025634446 -0.070992289 1.412954587
0.102456325 -0.038620139 1.645528547
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.112114370 -0.458720200 0.769353118
0.923246636 -0.561879932 0.783001670
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.251433850 -0.471716989 0.958780666
1.418756088 -0.479088060 1.179625040
1.179534762 -0.459213475 1.383574005
0.871774156 -0.614423433 1.366454154
0.765433873 -0.742872314 1.176681374
0.833166963 -0.536648018 0.970128190
1.020225973 -0.474589520 1.477557374
0.979940267 -0.393018241 1.645042438
frame 373
p 1
-0.035812688 -0.254878109 -0.047280013
0.022108140 -0.224346615 0.380435877
0.019525681 -0.216661460 0.726340712
0.023681820 -0.001410436 0.702650166
0.044557377 0.078568270 0.334273159
0.004447727 0.113214050 -0.061219741
0.120074034 -0.279849618 0.875923819
0.043913374 -0.382498251 1.030882634
0.100955733 -0.309660829 1.269047403
-0.061391276 0.019334404 1.293203023
-0.125480132 0.076471351 0.999125209
0.068684031 0.048230874 0.791839493
0.022536533 -0.113763392 1.403691781
0.094380537 -0.065954032 1.640681891
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.112114370 -0.458720200 0.769353118
0.923246636 -0.561879932 0.783001670
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.251433850 -0.471716989 0.958780666
1.418756088 -0.479088060 1.179625040
1.179534762 -0.459213475 1.383574005
0.871774156 -0.614423433 1.366454154
0.765433873 -0.742872314 1.176681374
0.833166963 -0.536648018 0.970128190
1.015869476 -0.475025840 1.478916005
0.964916099 -0.394689015 1.649524079
frame 374
p 1
-0.035812688 -0.254878109 -0.047280013
0.011202556 -0.260707913 0.364102415
0.031280171 -0.245545313 0.715932199
0.028531099 -0.019069413 0.705473761
0.056244370 0.055640846 0.320944342
-0.012815254 0.091080937 -0.042514649
0.134033866 -0.278336122 0.870167441
0.034526932 -0.402732339 1.013614733
0.113009317 -0.336603444 1.275634849
-0.070133708 -0.024848035 1.287951419
-0.139263025 0.026251791 0.996598642
0.056054691 0.026264045 0.779344891
0.016502318 -0.142657221 1.405295532
0.090043400 -0.092325220 1.639869363
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.106975726 -0.450924742 0.771465075
0.918696889 -0.554247768 0.785001063
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.245436069 -0.463381322 0.960755673
1.412034890 -0.470335285 1.181311565
1.173672806 -0.450890863 1.384862561
0.867073523 -0.606471908 1.367682773
0.761253876 -0.735088313 1.178117509
0.828676489 -0.529029299 0.971890922
1.010556055 -0.466942251 1.480022935
0.959645139 -0.386732668 1.650367139
frame 375
p 1
-0.035812688 -0.254878109 -0.047280013
-0.001412740 -0.267664266 0.351705071
0.006607099 -0.254674812 0.718079234
0.006059181 -0.034385072 0.715862941
0.020120420 0.036371354 0.313303056
-0.008014640 0.080911926 -0.047236094
0.148245397 -0.302429958 0.851694607
0.040118982 -0.417616255 1.010139310
0.126556930 -0.362329710 1.263391678
-0.068230884 -0.048258911 1.285399197
-0.155639771 0.011923438 1.006495889
0.011895602 0.030621650 0.780549335
0.008478130 -0.128453229 1.413470815
0.093253598 -0.097806956 1.637076371
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.106975726 -0.450924742 0.771465075
0.918696889 -0.554247768 0.785001063
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.245436069 -0.463381322 0.960755673
1.412034890 -0.470335285 1.181311565
1.173672806 -0.450890863 1.384862561
0.867073523 -0.606471908 1.367682773
0.761253876 -0.735088313 1.178117509
0.828676489 -0.529029299 0.971890922
1.010556055 -0.466942251 1.480022935
0.959645139 -0.386732668 1.650367139
frame 376
p 1
-0.035812688 -0.254878109 -0.047280013
-0.001412740 -0.267664266 0.351705071
0.004457462 -0.274046091 0.720851270
-0.008778253 -0.068050799 0.736411764
0.032753657 0.013841273 0.340975584
-0.050212467 0.071442890 -0.035571430
0.155612045 -0.316560173 0.843884462
0.048762441 -0.431743057 0.997365675
0.121028548 -0.370113246 1.274751933
-0.095447796 -0.057311684 1.290121260
-0.176196485 -0.015039534 1.020881811
0.022890809 0.004263389 0.774580775
0.018666820 -0.163367591 1.409678718
0.093655663 -0.108847440 1.626871727
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.106975726 -0.450924742 0.771465075
0.918696889 -0.554247768 0.785001063
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.245436069 -0.463381322 0.960755673
1.412034890 -0.470335285 1.181311565
1.173672806 -0.450890863 1.384862561
0.867073523 -0.606471908 1.367682773
0.761253876 -0.735088313 1.178117509
0.828676489 -0.529029299 0.971890922
1.010556055 -0.466942251 1.480022935
0.959645139 -0.386732668 1.650367139
frame 377
p 1
-0.035812688 -0.254878109 -0.047280013
-0.001412740 -0.267664266 0.351705071
0.004457462 -0.274046091 0.720851270
-0.008778253 -0.068050799 0.736411764
0.001763408 0.015210759 0.347900745
-0.071721427 0.046963450 -0.028269759
0.131435795 -0.306792841 0.836798232
0.037694930 -0.433108493 0.985278478
0.137230653 -0.402340732 1.261307748
-0.095447796 -0.057311684 1.290121260
-0.174225390 -0.020327741 1.019522050
0.022454314 -0.006779766 0.763238459
0.023916696 -0.194311807 1.406372576
0.072453309 -0.135155310 1.647239507
frame 378
p 1
-0.035812688 -0.254878109 -0.047280013
-0.001412740 -0.267664266 0.351705071
0.011792960 -0.291889703 0.713718556
0.002051904 -0.091691224 0.725265216
-0.014983852 0.011831240 0.362077233
-0.104539393 0.015553571 -0.029012157
0.130288465 -0.336927494 0.840827390
0.028728621 -0.437192776 0.987819599
0.127337599 -0.401597295 1.262488105
-0.093001672 -0.087294119 1.286641998
-0.175330856 -0.038109240 1.012852198
0.012826726 -0.007107218 0.765326607
0.018163517 -0.201553405 1.405750453
0.075142897 -0.161382465 1.643979107
p 3
1.187447230 -0.554334497 -0.025114901
1.157904147 -0.525372959 0.344742542
1.106975726 -0.450924742 0.771465075
0.918696889 -0.554247768 0.785001063
0.942744389 -0.589437803 0.365581168
0.931193117 -0.605790237 -0.016794028
1.245436069 -0.463381322 0.960755673
1.412034890 -0.470335285 1.181311565
1.173672806 -0.450890863 1.384862561
0.867073523 -0.606471908 1.367682773
0.761253876 -0.735088313 1.178117509
0.828676489 -0.529029299 0.971890922
1.010556055 -0.466942251 1.480022935
0.959645139 -0.386732668 1.650367139
frame 379
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.011792960 -0.291889703 0.713718556
0.002051904 -0.091691224 0.725265216
-0.035444084 -0.010870871 0.362313757
-0.115410979 -0.028815177 -0.031093280
0.119827365 -0.336391632 0.842959036
0.021912935 -0.447166205 0.988960989
0.117473214 -0.400849213 1.263666848
-0.096992595 -0.104349957 1.289311592
-0.179292389 -0.049742135 1.009590774
0.003224503 -0.007429234 0.767411553
0.012679106 -0.217191093 1.400664077
0.049861970 -0.153078372 1.642976150
frame 380
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.034817215 -0.099270209 0.734240653
-0.025798328 -0.031127035 0.350485647
-0.105973010 -0.042306705 -0.019325500
0.109809110 -0.345437075 0.852565127
0.011867192 -0.446333735 0.990755433
0.113102776 -0.416903403 1.265324676
-0.101334639 -0.113665961 1.286595482
-0.180422197 -0.069310094 1.004304166
0.001189338 -0.029534032 0.768949436
0.003913932 -0.217029137 1.401408631
0.041621588 -0.153122571 1.643224918
frame 381
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.055728290 -0.096125174 0.734961650
-0.025798328 -0.031127035 0.350485647
-0.105973010 -0.042306705 -0.019325500
0.102894056 -0.345075691 0.853958024
0.005186262 -0.445776218 0.991949968
0.106542341 -0.416381719 1.266107013
-0.106980217 -0.113708805 1.287210077
-0.186240050 -0.069399778 1.005315398
-0.005202663 -0.029719351 0.770332519
0.000991341 -0.222070131 1.399135574
0.046650585 -0.171430394 1.634744308
frame 382
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.055728290 -0.096125174 0.734961650
-0.025798328 -0.031127035 0.350485647
-0.105973010 -0.042306705 -0.019325500
0.096045270 -0.353389466 0.853714001
0.001444899 -0.458783909 0.986742093
0.092512289 -0.413735313 1.276701809
-0.115431604 -0.113768513 1.288131401
-0.194693689 -0.073142894 1.009509421
-0.014769425 -0.029992203 0.772404036
-0.007763400 -0.221884589 1.399888215
0.038354018 -0.171419781 1.635016382
frame 383
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.195711281 -0.078472193 1.008660527
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 384
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 385
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 386
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 387
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 388
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 389
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 390
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 391
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
frame 392
p 1
-0.030736111 -0.263975490 -0.059792992
0.005704367 -0.283407110 0.341956089
0.019891707 -0.303657903 0.698251517
-0.060439205 -0.117148470 0.725946687
-0.025798328 -0.031127035 0.350485647
-0.131422394 -0.027720453 -0.025824155
0.096115986 -0.363954386 0.853580598
-0.001900274 -0.458489721 0.987346740
0.093939710 -0.421704312 1.271917133
-0.110350541 -0.126449329 1.277179592
-0.189475864 -0.091607401 0.999894269
-0.017952777 -0.030081989 0.773093973
-0.005679796 -0.232502587 1.396033587
0.033634788 -0.167335743 1.636445755
